=== Log ===
14:40:56,14:41:05
1C051108,role,StudentID,A,14:40:58.289
96C56231,role,StudentID,C,14:41:02.589
14:41:05,14:41:18
14:41:21,14:41:36
1C051108,role,StudentID,D,14:41:24.704
96C56231,role,StudentID,C,14:41:26.688
96C56231,role,StudentID,E,14:41:34.127
