=== Log ===
11:52:45,11:52:52
96C56231,role,StudentID,B,11:52:47.289
1C051108,role,StudentID,D,11:52:48.090
96C56231,role,StudentID,C,11:52:48.648
1C051108,role,StudentID,B,11:52:49.567
