=== Log ===
11:30:53,11:31:08
96C56231,role,StudentID,A,11:30:57.420
96C56231,role,StudentID,A,11:30:59.979
96C56231,role,StudentID,B,11:31:02.379
1C051108,role,StudentID,D,11:31:04.536
