=== Log ===
09:44:56,09:45:13
1C051108,role,StudentID,D,09:44:59.604
96C56231,role,StudentID,B,09:45:07.128
96C56231,role,StudentID,C,09:45:09.738
09:45:34,09:45:48
1C051108,role,StudentID,A,09:45:36.870
96C56231,role,StudentID,A,09:45:38.548
96C56231,role,StudentID,B,09:45:40.298
